Menu,Menubar,MENUITEM2,Page,Display only,Actions,7
UC_COMPONENTS,USE,UC_FILE_SRC,UC_FILE_SERVER,0,2,2
UC_COMPONENTS,USE,UC_FILE_SRC,UC_FILE_SRC_SEC,0,2,2
UC_COMPONENTS,USE,UC_FILE_SUMM,UC_FILE_LOG_DET,0,2,2
UC_COMPONENTS,USE,UC_FILE_SUMM,UC_FILE_SUMM,0,2,2
UC_COMPONENTS,USE,UC_FOLDER_TMPLT,UC_FOLDER_TMPLT,0,2,2
UC_COMPONENTS,USE,UC_FTP_CMD,UC_FTP_CMD,0,2,2
UC_COMPONENTS,USE,UC_FTP_UI,UC_FTP_UI,0,2,2
UC_COMPONENTS,USE,UC_FTP_UI,UC_FTP_UI_KEY,0,2,2
UC_COMPONENTS,USE,UC_FTP_UI,UC_FTP_UI_LOG,0,2,2
UC_COMPONENTS,USE,UC_IEDEFN,UC_IEDEFN3,0,2,2
UC_COMPONENTS,USE,UC_IEDEFN,UC_IEDEFN,0,2,2
UC_COMPONENTS,USE,UC_IEDEFN,UC_IEDEFN2,0,2,2
UC_COMPONENTS,USE,UC_IEMAPDEFN,UC_IEMAPDTL,0,2,2
UC_COMPONENTS,USE,UC_IEMAPDEFN,UC_IEMAPHDR,0,2,2
UC_COMPONENTS,USE,UC_IE_PROCESS,UC_IE_PROCESS,0,2,2
UC_COMPONENTS,USE,UC_TRIGGERDEFN,UC_TRIGGERDEFN,0,2,2
UC_COMPONENTS,USE,UC_TRIGGERDEFN,UC_TRIGGER_EXEC,0,2,2
UC_FA_ACS,USE,UC_FA_ACS,UC_FA_ACS,0,2,2
UC_FA_AP_PART_FL,USE,UC_FA_AP_PART_FL,UC_FA_AP_PART_FL,0,2,2
UC_FA_BGT_TBL,SETUP,UC_FA_BGT_TBL,UC_FA_BGT_TBL,0,2,2
UC_FA_FAFSA_QA,USE,UC_INAS_TEST,UC_INAS_TEST,0,2,2
UC_FA_SUMR_ADM,SETUP,UC_FA_SUMR_ADM,UC_FA_SUMR_ADM,0,6,6
UC_FA_TITL4_TBL,SETUP,UC_FA_TITL4_TBL,UC_FA_TITL4_TBL,0,6,6
UC_FA_T_C_2TBL,SETUP,UC_FA_T_C_2TBL,UC_FA_T_C_TBL,0,6,6
UC_PERSON_PROFILE,SETUP,UC_HOUSTYP_XWLK,UC_HOUSTYP_XWLK,0,2,2
UC_PERSON_PROFILE,USE,UC_STD_HOUSOPT_FLU,UC_STD_HOUSOPT_FLU,0,2,2
SCC_TASK_MGMT,USE,SCC_TM_ADMN_WRKCTR,SCC_TM_ADMN_WRKCTR,0,2,2
SCC_TASK_MGMT,USE,SCC_TM_ADM_LIST,SCC_TM_ADM_LIST,0,2,2
SCC_TASK_MGMT,USE,SCC_TM_AGRMNT,SCC_TM_AGRMNT,0,2,2
CREATE_COMMENTS,USE,CREATE_COMMENTS,COMMENT_ENTRY,0,2,2
CCI_COMMUNICATION_CENTER,SETUP,CCI_COMM_INST_TBL,CCI_COMM_INST_TBL,0,2,2
CCI_COMMUNICATION_CENTER,PROCESS,CCI_COMM_MSG_EXP,CCI_COMM_MSG_EXP,0,2,2
MANAGE_COMMUNICATIONS,PROCESS,RUN_CNTL_3CENGINE,RUN_CNTL_3CENGINE,0,2,2
MANAGE_COMMUNICATIONS,PROCESS,RUN_CNTL_3CENGINE,MANAGE_DUP_ASSIGN,0,2,2
MANAGE_COMMUNICATIONS,PROCESS,RUN_CNTL_3CENGINE,RUN_CNTL_3C_MC,0,2,2
MANAGE_COMMUNICATIONS,PROCESS,SCC_CG_RUNCTL,SCC_COMM_CHKLST,0,2,2
MANAGE_COMMUNICATIONS,PROCESS,SCC_CG_RUNCTL,SCC_CG_RUNCTL_EMAL,0,2,2
MANAGE_COMMUNICATIONS,PROCESS,SCC_CG_RUNCTL,SCC_CG_RUNCTL2,0,2,2
MANAGE_COMMUNICATIONS,PROCESS,SCC_CG_RUNCTL,SCC_CG_RUNCTL1,0,2,2
MANAGE_COMMUNICATIONS,USE,COMMUNICATION_MANAGEMENT,COMM_RECPNT_DATA,0,2,2
MANAGE_COMMUNICATIONS,USE,COMMUNICATION_MANAGEMENT,COMMUNICATION_MANAGEMENT_1,0,2,2
MANAGE_COMMUNICATIONS,USE,ORGANIZATION_COMMUNICATION,ORGANIZATION_COMMUNICATION,0,2,2
MANAGE_COMMUNICATIONS,USE,ORGANIZATION_COMMUNICATION,ORGANIZATION_COMM_RECIPIENTS,0,2,2
APPLY_FOR_FINANCIAL_AID,PROCESS,SFA_RUNCTL_ACTADYR,SFA_RUNCTL_ACTADYR,0,2,2
APPLY_FOR_FINANCIAL_AID,PROCESS,SFA_RUN_FAUNTUPD,SFA_RUN_FAUNTUPD,0,2,2
CSU_FINANCIAL_AID,USE,CSU_CG_CSAC_O_SUSP,CSU_CG_CSAC_SUSP2,0,2,2
CSU_FINANCIAL_AID,USE,CSU_CG_CSAC_O_SUSP,CSU_CG_CSAC_SUSP1,0,2,2
CSU_FINANCIAL_AID,USE,CSU_CG_CSAC_O_SUSP,CSU_CG_CSAC_SUSP4,0,2,2
CSU_FINANCIAL_AID,USE,CSU_CG_CSAC_O_SUSP,CSU_CG_CSAC_SUSP5,0,2,2
CSU_FINANCIAL_AID,USE,CSU_CG_CSAC_O_SUSP,CSU_CG_CSAC_SUSP3,0,2,2
CSU_FINANCIAL_AID,USE,CSU_CG_ROSTER,CSU_CG_DETAIL_2,0,2,2
CSU_FINANCIAL_AID,USE,CSU_CG_ROSTER,CSU_CG_HDR_DTL_1,0,2,2
CSU_FINANCIAL_AID,USE,CSU_CG_ROSTER,CSU_CG_DETAIL_4,0,2,2
CSU_FINANCIAL_AID,USE,CSU_CG_ROSTER,CSU_CG_DETAIL_5,0,2,2
CSU_FINANCIAL_AID,USE,CSU_CG_ROSTER,CSU_CG_TRAILER,0,2,2
CSU_FINANCIAL_AID,USE,CSU_CG_ROSTER,CSU_CG_DETAIL_3,0,2,2
CSU_FINANCIAL_AID,USE,CSU_CG_STDNT_CNST,CSU_CG_STDNT_CSNT,0,2,2
CSU_FINANCIAL_AID,USE,CSU_RUN_MCS_COR,CSU_RUN_MCS_COR,0,2,2
CSU_FINANCIAL_AID,USE,CSU_RUN_MCS_PMT,CSU_RUN_MCS_PMT,0,2,2
CSU_FINANCIAL_AID,USE,CSU_RUN_MCS_ROT,CSU_RUN_MCS_ROT,0,2,2
CSU_FINANCIAL_AID,MENUITEM2,CSU_RUN_CGI_IN,CSU_RUN_CGI_IN,0,2,2
CSU_FINANCIAL_AID,MENUITEM2,CSU_RUN_CGI_LOAD,CSU_RUN_CGI_LOAD,0,2,2
CSU_FINANCIAL_AID,MENUITEM2,CSU_RUN_CG_ASRESFL,CSU_RUN_CG_ASRESFL,0,2,2
CSU_FINANCIAL_AID,MENUITEM2,CSU_RUN_CG_CHANGE,CSU_RUN_CG_CHANGE,0,2,2
CSU_FINANCIAL_AID,MENUITEM2,CSU_RUN_CG_EVENT,CSU_RUN_CG_EVENT,0,2,2
CSU_FINANCIAL_AID,MENUITEM2,CSU_RUN_CG_EXTRFL,CSU_RUN_CG_EXTRFL,0,2,2
CSU_FINANCIAL_AID,MENUITEM2,CSU_RUN_FA008,CSU_CG_REVIEW_EMPL,0,2,2
CSU_FINANCIAL_AID,MENUITEM2,CSU_RUN_FA008,CSU_RUN_FA008,0,2,2
CSU_FINANCIAL_AID,MENUITEM2,CSU_RUN_FA009,CSU_RUN_FA009,0,2,2
CSU_FINANCIAL_AID,MENUITEM2,CSU_RUN_FA010,CSU_RUN_FA010,0,2,2
CSU_FINANCIAL_AID,MENUITEM2,CSU_RUN_FA011,CSU_RUN_FA011,0,2,2
CSU_FINANCIAL_AID,MENUITEM2,CSU_RUN_FA05L,CSU_RUN_FA01005,0,2,2
CSU_FINANCIAL_AID,MENUITEM2,CSU_RUN_FA05P_1,CSU_RUN_FA05P_1,0,2,2
CSU_FINANCIAL_AID,MENUITEM2,CSU_RUN_FA05S_1,CSU_RUN_FA05S_1,0,2,2
CSU_FINANCIAL_AID,MENUITEM2,CSU_RUN_FAHSCON,CSU_RUN_FAHSCON,0,2,2
CSU_FINANCIAL_AID,MENUITEM2,CSU_RUN_FARECON,CSU_RUN_FARECON,0,2,2
CSU_FINANCIAL_AID,MENUITEM2,CSU_RUN_FA_MCS,CSU_RUN_MCS,0,2,2
CSU_FINANCIAL_AID,MENUITEM2,CSU_RUN_FA_MCS_E,CSU_RUN_FA_MCS_E,0,2,2
CSU_FINANCIAL_AID,MENUITEM2,CSU_RUN_MCSFILE,CSU_RUN_MCSFILE,0,2,2
CSU_FINANCIAL_AID,MENUITEM2,CSU_RUN_MCS_EXP_FL,CSU_RUN_MCS_EXP_FL,0,2,2
CSU_FINANCIAL_AID,MENUITEM2,CSU_RUN_MCS_OUT,CSU_RUN_MCS_OUT,0,2,2
CSU_FINANCIAL_AID,MENUITEM2,CSU_RUN_MCS_RLD,CSU_RUN_MCS_RLD,0,2,2
CSU_FINANCIAL_AID,MENUITEM2,CSU_RUN_MCS_RST_IN,CSU_RUN_MCS_RST_IN,0,2,2
CSU_FINANCIAL_AID,MENUITEM2,CSU_RUN_MCS_RV,CSU_RUN_MCS_RV,0,2,2
CSU_FINANCIAL_AID,MENUITEM2,CSU_RUN_MCS_SM,CSU_RUN_MCS_SM,0,2,2
CSU_FINANCIAL_AID,MENUITEM2,UC_RUN_PREDICTOR,UC_RUN_PREDICTOR,0,2,2
CSU_FINANCIAL_AID,MENUITEM3,CSU_CGI_COM_TBL,CSU_CGI_REJ_TBL,0,2,2
CSU_FINANCIAL_AID,MENUITEM3,CSU_CGI_COM_TBL,CSU_CGI_COM_TBL,0,2,2
CSU_FINANCIAL_AID,MENUITEM3,CSU_MCS_SETUP,CSU_MCS_SETUP2,0,2,2
CSU_FINANCIAL_AID,MENUITEM3,CSU_MCS_SETUP,CSU_MCS_SETUP,0,2,2
CSU_FINANCIAL_AID,MENUITEM3,CSU_MCS_SETUP,CSU_MCS_SETUP3,0,2,2
CSU_FINANCIAL_AID,MENUITEM3,CSU_MCS_SETUP,CSU_MCS_SETUP4,0,2,2
CU_FINANCIAL_AID,PROCESS,CU_PLS_RN_LINK_CMP,CU_PLS_RUN_LINK_PG,0,2,2
CU_FINANCIAL_AID,PROCESS,CU_PLS_RN_LOAD_CMP,CU_PLS_RUN_LOAD_PG,0,2,2
CU_FINANCIAL_AID,PROCESS,CU_PLS_RN_PROC_CMP,CU_PLS_RUN_PROC_PG,0,2,2
CU_FINANCIAL_AID,PROCESS,CU_RUN_ISIR_CHKLST,CU_RUN_ISIR_CHKLST,0,2,2
CU_FINANCIAL_AID,USE,CU_ISIR_LT_CHKLST,CU_ISIR_LT_CHKLST,0,2,2
CU_FINANCIAL_AID,USE,CU_PLS_LOAN_CFG,CU_PLS_EVNT_CFG,0,2,2
CU_FINANCIAL_AID,USE,CU_PLS_LOAN_CFG,CU_PLS_LOAN_CFG,0,2,2
CU_FINANCIAL_AID,USE,CU_POPSEL_EVNTENG,CU_POPSEL_EVNTENG,0,2,2
CU_FINANCIAL_AID,USE,CU_QRY_PARM_CONFIG,CU_QRYPARAM_CONFIG,0,2,2
CU_FINANCIAL_AID,PROCESS,CU_LAG_RUN_AGGRUPD,CU_LAG_RUN_AGGRUPD,0,2,2
DESIGN_FINANCIAL_AID1,PROCESS,AID_YEAR_SETUP,RUNCTL_AID_YEAR,0,2,2
DESIGN_FINANCIAL_AID1,PROCESS,BUILD_FATERM,RUNCTL_&FAPTRMU1CBL,0,2,2
DESIGN_FINANCIAL_AID1,PROCESS,RUNCTL_FAPTRMU1SQR,RUNCTL_FAPTRMU1SQR,0,2,2
DESIGN_FINANCIAL_AID1,PROCESS,SCC_EQTN_RUN_CNTL,SCC_EQTN_RUN_CNTL,0,2,2
DESIGN_FINANCIAL_AID1,REPORT,EQTN_PRT_RUN_CNTL,EQTN_PRT_RUN_CNTL,0,2,2
DESIGN_FINANCIAL_AID1,SETUP_A-B,AGGR_PROG_TABLE,AGGR_PROG_TABLE,0,2,2
DESIGN_FINANCIAL_AID1,SETUP_A-B,AWARD_MESSAGES,AWRD_MESSAGE_TBL,0,2,2
DESIGN_FINANCIAL_AID1,SETUP_A-B,BUDGET_GROUP_TABLE,BUDGET_GROUP_TABLE,0,2,2
DESIGN_FINANCIAL_AID1,SETUP_A-B,FA_DFLT_RULE_SET,FA_DFLT_RULE_SET,0,2,2
DESIGN_FINANCIAL_AID1,SETUP_A-B,SFA_NSLDS_AGG_INST,SFA_NSLDS_AGG_INST,0,2,2
DESIGN_FINANCIAL_AID1,SETUP_C-E,CAREERS_FOR_SCHOOL_CDS,CAREERS_FOR_SCHOOL_CDS,0,2,2
DESIGN_FINANCIAL_AID1,SETUP_C-E,DISB_PRORATION,DISB_PRORATION,0,2,2
DESIGN_FINANCIAL_AID1,SETUP_C-E,SCC_APPL_PR_TBL,SCC_APPL_PR_TBL,0,2,2
DESIGN_FINANCIAL_AID1,SETUP_C-E,SCC_EQTN_GBL_SPACE,SCC_EQTN_GBL_SPACE,0,2,2
DESIGN_FINANCIAL_AID1,SETUP_C-E,SETUP_RTN_TIV,RTRN_TIV_CHG_SETUP,0,2,2
DESIGN_FINANCIAL_AID1,SETUP_C-E,SETUP_RTN_TIV,RTRN_TIV_FND_SETUP,0,2,2
DESIGN_FINANCIAL_AID1,SETUP_C-E,SFA_COD_CAMP_OPEID,SFA_COD_CAMP_OPEID,0,2,2
DESIGN_FINANCIAL_AID1,SETUP_C-E,SFA_COD_CRDLV_XREF,SFA_COD_CRDLV_XREF,0,2,2
DESIGN_FINANCIAL_AID1,SETUP_C-E,SFA_COD_LOOKUP,SFA_COD_LOOKUP,0,2,2
DESIGN_FINANCIAL_AID1,SETUP_C-E,SFA_EA_SRCH_MATCH,SFA_EA_SRCH_MATCH,0,2,2
DESIGN_FINANCIAL_AID1,SETUP_F-K,FA_EDI_DEST,FA_EDI_DEST,0,2,2
DESIGN_FINANCIAL_AID1,SETUP_F-K,FEDERAL_AID_YEAR_TABLE,FEDERAL_AID_YEAR_TABLE,0,2,2
DESIGN_FINANCIAL_AID1,SETUP_F-K,GUAR_LOAD_MAINT,GUAR_LOAD_MAINT,0,2,2
DESIGN_FINANCIAL_AID1,SETUP_F-K,KEYWORDS,KEYWORDS,0,2,2
DESIGN_FINANCIAL_AID2,SETUP_L-M,GUARANTOR,LOAN_GUARANTOR_TABLE,0,2,2
DESIGN_FINANCIAL_AID2,SETUP_L-M,INSTITUTION,LOAN_INSTITUTION_TABLE,0,2,2
DESIGN_FINANCIAL_AID2,SETUP_L-M,INSTITUTION,LOAN_INSTITUTION_TABLE2,0,2,2
DESIGN_FINANCIAL_AID2,SETUP_L-M,LENDER,LOAN_LENDER_TABLE,0,2,2
DESIGN_FINANCIAL_AID2,SETUP_L-M,LENDER_LOAD_MAINT,LENDER_LOAD_MAINT,0,2,2
DESIGN_FINANCIAL_AID2,SETUP_L-M,LN_AGENCY_DFLT,LN_AGENCY_DFLT,0,2,2
DESIGN_FINANCIAL_AID2,SETUP_L-M,LN_DEST_PROFILE,LN_DEST_PROFILE2,0,2,2
DESIGN_FINANCIAL_AID2,SETUP_L-M,LN_DEST_PROFILE,LN_DEST_EDITS,0,2,2
DESIGN_FINANCIAL_AID2,SETUP_L-M,LN_DEST_PROFILE,LN_DEST_PROFILE,0,2,2
DESIGN_FINANCIAL_AID2,SETUP_L-M,LN_EDIT_DFLT,LN_EDIT_DFLTS,0,2,2
DESIGN_FINANCIAL_AID2,SETUP_L-M,LN_PNOTE_TYPE,LN_PNOTE_TYPE,0,2,2
DESIGN_FINANCIAL_AID2,SETUP_L-M,LOAN_ACTION_CODES_WK,LOAN_ACTNCD_WK00,0,2,2
DESIGN_FINANCIAL_AID2,SETUP_L-M,LOAN_TRANSFER_ID,LN_XFER_ID_WK,0,2,2
DESIGN_FINANCIAL_AID2,SETUP_L-M,LOAN_TRANSFER_ID,LN_XFER_ID_UPDT,0,2,2
DESIGN_FINANCIAL_AID2,SETUP_L-M,LOAN_TYPES,LOAN_TYPE_PNOTE,0,2,2
DESIGN_FINANCIAL_AID2,SETUP_L-M,LOAN_TYPES,LOAN_TYPE_TABLE2,0,2,2
DESIGN_FINANCIAL_AID2,SETUP_L-M,LOAN_TYPES,LOAN_TYPE_TABLE_DL,0,2,2
DESIGN_FINANCIAL_AID2,SETUP_L-M,LOAN_TYPES,LOAN_TYPE_TABLE,0,2,2
DESIGN_FINANCIAL_AID2,SETUP_L-M,SERVICER,LOAN_SERVICE_TABLE,0,2,2
DESIGN_FINANCIAL_AID2,SETUP_L-M,SFA_COD_ID_XREF,SFA_COD_ID_XREF,0,2,2
DESIGN_FINANCIAL_AID2,SETUP_L-M,SFA_CRC_ACTION_CD,SFA_CRC_ACTION_CD,0,2,2
DESIGN_FINANCIAL_AID2,SETUP_L-M,SFA_CRC_DEST_ID,SFA_CRC_DEST_ID,0,2,2
DESIGN_FINANCIAL_AID2,SETUP_L-M,SFA_CRC_EDITDFT,SFA_CRC_EDITDFT,0,2,2
DESIGN_FINANCIAL_AID2,SETUP_L-M,SFA_OPEID_XREF,SFA_OPEID_XREF,0,2,2
DESIGN_FINANCIAL_AID2,SETUP_N-P,PROSPECT_SETUP,PROSPECT_XREF_TBL,0,2,2
DESIGN_FINANCIAL_AID2,SETUP R-Z,RECONCILIATION_PERIODS,PROG_CASH_PER,0,2,2
DESIGN_FINANCIAL_AID2,SETUP R-Z,RESTRICTED_AID_TABLE,RESTRICTED_AID_COMMITTEES,0,2,2
DESIGN_FINANCIAL_AID2,SETUP R-Z,RESTRICTED_AID_TABLE,RESTRICTED_AID_DETAIL/1,0,2,2
DESIGN_FINANCIAL_AID2,SETUP R-Z,RESTRICTED_AID_TABLE,RESTRICTED_AID_DETAIL/2,0,2,2
DESIGN_FINANCIAL_AID2,SETUP R-Z,RESTRICTED_AID_TABLE,RESTRICTED_AID_ORG/CONTACT,0,2,2
DESIGN_FINANCIAL_AID2,SETUP R-Z,SFA_SS_SETUP,SFA_SS_SETUP_AWD,0,2,2
DESIGN_FINANCIAL_AID2,SETUP R-Z,SFA_SS_SETUP,SFA_SS_SETUP_COA,0,2,2
DESIGN_FINANCIAL_AID2,SETUP R-Z,SFA_SS_SETUP,SFA_SS_SETUP1,0,2,2
DESIGN_FINANCIAL_AID2,SETUP R-Z,SFA_SS_SETUP,SFA_SHS_ONOFF_MAP,0,2,2
DESIGN_FINANCIAL_AID2,SETUP R-Z,SFA_SS_SETUP,SFA_SS_SETUP2,0,2,2
DESIGN_FINANCIAL_AID2,SETUP R-Z,SFA_SS_SETUP,SFA_SHS_INTR_WH,0,2,2
DESIGN_FINANCIAL_AID2,SETUP R-Z,SRVCR_LOAD_MAINT,SRVCR_LOAD_MAINT,0,2,2
DESIGN_FINANCIAL_AID2,SETUP R-Z,SS_FA_INSTALL,SS_FA_INSTALL2,0,2,2
DESIGN_FINANCIAL_AID2,SETUP R-Z,SS_FA_INSTALL,SS_FA_INSTALL,0,2,2
DESIGN_FINANCIAL_AID2,SETUP R-Z,SS_FA_INSTALL,SS_FA_INSTALL3,0,2,2
DESIGN_FINANCIAL_AID2,SETUP R-Z,SS_FA_INSTALL,SS_FA_INSTALL4,0,2,2
DESIGN_FINANCIAL_AID2,SETUP R-Z,TIV_SCHOOL_CODE_TBL,TIV_SCHOOL_TABLE,0,2,2
DESIGN_FINANCIAL_AID2,SETUP R-Z,USER_EDIT_MESSAGES,EDIT_MESSAGES,0,2,2
EXCHANGE_FIN_AID_DATA,EX_FIN_AID_DATA_REPORTS,RUNCNTL_FAISRJAS,RUNCNTL_FAISRJAS,0,2,2
EXCHANGE_FIN_AID_DATA,EX_FIN_AID_DATA_REPORTS,RUNCTL_FA919,SFA_RUNCTL_FA927,0,2,2
EXCHANGE_FIN_AID_DATA,EX_FIN_AID_DATA_REPORTS,RUNCTL_FA921,RUNCTL_FA921,0,2,2
EXCHANGE_FIN_AID_DATA,PROCESS,RUNCTL_FAPCOR00,RUN_CNTL_FAPCOR00,0,2,2
EXCHANGE_FIN_AID_DATA,PROCESS,RUNCTL_FAPCOR00,BTCH_MSG_INQ,0,2,2
EXCHANGE_FIN_AID_DATA,PROCESS,RUNCTL_FAPINCLC,RUNCTL_FAPINCLC,0,2,2
EXCHANGE_FIN_AID_DATA,PROCESS,RUNCTL_FAPSAR00,RUN_CNTL_FAPSAR00,0,2,2
EXCHANGE_FIN_AID_DATA,PROCESS,RUNCTL_FAPSAR00,BTCH_MSG_INQ,0,2,2
EXCHANGE_FIN_AID_DATA,PROCESS,RUNCTL_FASAREXX,RUNCTL_FASAREXX,0,2,2
EXCHANGE_FIN_AID_DATA,PROCESS,RUNCTL_FA_INBOUND,RUNCTL_FA_INBOUND,0,2,2
EXCHANGE_FIN_AID_DATA,PROCESS,RUNCTL_FA_OUTBOUND,RUNCTL_FA_OUT,0,2,2
EXCHANGE_FIN_AID_DATA,PROCESS2,SFA_PF_RUNCNTL,SFA_PF_RUNCNTL,0,2,2
EXCHANGE_FIN_AID_DATA,PROCESS,SFA_RUN_NSLDS_OUT,SFA_RUN_NSLDS_OUT,0,2,2
EXCHANGE_FIN_AID_DATA,PROCESS,SFA_RUN_NSLDS_UPDT,SFA_RUN_NSLDS_UPDT,0,2,2
EXCHANGE_FIN_AID_DATA,PROCESS,RUNCTL_FAPTALRT,RUNCTL_FAPTALRT,0,2,2
EXCHANGE_FIN_AID_DATA,PROCESS,SFA_RUNCTL_NAC_BCH,SFA_RUNCTL_NAC_BCH,0,2,2
EXCHANGE_FIN_AID_DATA,EX_FIN_AID_DATA_REPORTS,BTCH_MSG_INQ_RUN,BTCH_MSG_INQ_RUN,0,2,2
FINANCIAL_AID_HISTORY,MENUITEM1,MAINTAIN_INST_INFO_16_17,INST_COMP_SUMM_17,0,2,2
FINANCIAL_AID_HISTORY,MENUITEM1,MAINTAIN_INST_INFO_16_17,INST_MISC_17,0,2,2
FINANCIAL_AID_HISTORY,MENUITEM1,MAINTAIN_INST_INFO_16_17,INST_PARENT_17,0,2,2
FINANCIAL_AID_HISTORY,MENUITEM1,MAINTAIN_INST_INFO_16_17,INST_STUDENT_17,0,2,2
FINANCIAL_AID_HISTORY,MENUITEM1,MAINTAIN_INST_INFO_16_17,INST_CORR_WRK_17,0,2,2
FINANCIAL_AID_HISTORY,MENUITEM1,MAINTAIN_INST_INFO_17_18,INST_COMP_SUMM_18,0,2,2
FINANCIAL_AID_HISTORY,MENUITEM1,MAINTAIN_INST_INFO_17_18,INST_MISC_18,0,2,2
FINANCIAL_AID_HISTORY,MENUITEM1,MAINTAIN_INST_INFO_17_18,INST_PARENT_18,0,2,2
FINANCIAL_AID_HISTORY,MENUITEM1,MAINTAIN_INST_INFO_17_18,INST_STUDENT_18,0,2,2
FINANCIAL_AID_HISTORY,MENUITEM1,MAINTAIN_INST_INFO_17_18,INST_CORR_WRK_18,0,2,2
MANAGE_NEED_ANALYSIS,SETUP,LOCAL_POLICY_PT_23,BUDGET_OPTIONS,0,2,2
MANAGE_NEED_ANALYSIS,SETUP,LOCAL_POLICY_PT_23,YES_NO_OPTIONS,0,2,2
MANAGE_NEED_ANALYSIS,SETUP,LOCAL_POLICY_PT_23,GLOBAL_AND_FEDERAL_OPTIONS,0,2,2
MANAGE_NEED_ANALYSIS,SETUP,LOCAL_POLICY_PT_23,IM_YES_NO_OPTIONS,0,2,2
MANAGE_NEED_ANALYSIS,SETUP,LOCAL_POLICY_PT_23,ASSET_OPTIONS,0,2,2
MANAGE_NEED_ANALYSIS,SETUP,LOCAL_POLICY_PT_23,HOME_ASSET_PROJECTIONS,0,2,2
MANAGE_NEED_ANALYSIS,SETUP,LOCAL_POLICY_PT_23,IM_VALUE_PARMS_2,0,2,2
MANAGE_NEED_ANALYSIS,SETUP,LOCAL_POLICY_PT_23,IM_VALUE_PARMS_1,0,2,2
MANAGE_NEED_ANALYSIS,SETUP,LOCAL_POLICY_PT_23,IM_TAX_ASSESS_PARMS,0,2,2
MANAGE_NEED_ANALYSIS,SETUP,LOCAL_POLICY_PT_23,MINIMUM_SC_INCOME,0,2,2
MANAGE_NEED_ANALYSIS,SETUP,LOCAL_POLICY_PT_23,MINIMUM_PC_RANGE,0,2,2
MANAGE_NEED_ANALYSIS,USE2,MAINTAIN_INST_INFO_22_23,INST_PARENT_23,0,2,2
MANAGE_NEED_ANALYSIS,USE2,MAINTAIN_INST_INFO_22_23,INST_MISC_23,0,2,2
MANAGE_NEED_ANALYSIS,USE2,MAINTAIN_INST_INFO_22_23,INST_NCPARENT_23,0,2,2
MANAGE_NEED_ANALYSIS,USE2,MAINTAIN_INST_INFO_22_23,INST_STUDENT_23,0,2,2
MANAGE_NEED_ANALYSIS,USE2,MAINTAIN_INST_INFO_22_23,INST_COMP_SUMM_23,0,2,2
MANAGE_NEED_ANALYSIS,USE2,MAINTAIN_INST_INFO_22_23,INST_CORR_NCWRK_23,0,2,2
MANAGE_NEED_ANALYSIS,USE2,MAINTAIN_INST_INFO_22_23,INST_CORR_WRK_23,0,2,2
MANAGE_NEED_ANALYSIS,SETUP,LOCAL_POLICY_PT_21,BUDGET_OPTIONS,0,2,2
MANAGE_NEED_ANALYSIS,SETUP,LOCAL_POLICY_PT_21,YES_NO_OPTIONS,0,2,2
MANAGE_NEED_ANALYSIS,SETUP,LOCAL_POLICY_PT_21,GLOBAL_AND_FEDERAL_OPTIONS,0,2,2
MANAGE_NEED_ANALYSIS,SETUP,LOCAL_POLICY_PT_21,IM_YES_NO_OPTIONS,0,2,2
MANAGE_NEED_ANALYSIS,SETUP,LOCAL_POLICY_PT_21,ASSET_OPTIONS,0,2,2
MANAGE_NEED_ANALYSIS,SETUP,LOCAL_POLICY_PT_21,HOME_ASSET_PROJECTIONS,0,2,2
MANAGE_NEED_ANALYSIS,SETUP,LOCAL_POLICY_PT_21,IM_VALUE_PARMS_2,0,2,2
MANAGE_NEED_ANALYSIS,SETUP,LOCAL_POLICY_PT_21,IM_VALUE_PARMS_1,0,2,2
MANAGE_NEED_ANALYSIS,SETUP,LOCAL_POLICY_PT_21,IM_TAX_ASSESS_PARMS,0,2,2
MANAGE_NEED_ANALYSIS,SETUP,LOCAL_POLICY_PT_21,MINIMUM_SC_INCOME,0,2,2
MANAGE_NEED_ANALYSIS,SETUP,LOCAL_POLICY_PT_21,MINIMUM_PC_RANGE,0,2,2
MANAGE_NEED_ANALYSIS,SETUP,LOCAL_POLICY_PT_20,BUDGET_OPTIONS,0,2,2
MANAGE_NEED_ANALYSIS,SETUP,LOCAL_POLICY_PT_20,YES_NO_OPTIONS,0,2,2
MANAGE_NEED_ANALYSIS,SETUP,LOCAL_POLICY_PT_20,GLOBAL_AND_FEDERAL_OPTIONS,0,2,2
MANAGE_NEED_ANALYSIS,SETUP,LOCAL_POLICY_PT_20,IM_YES_NO_OPTIONS,0,2,2
MANAGE_NEED_ANALYSIS,SETUP,LOCAL_POLICY_PT_20,ASSET_OPTIONS,0,2,2
MANAGE_NEED_ANALYSIS,SETUP,LOCAL_POLICY_PT_20,HOME_ASSET_PROJECTIONS,0,2,2
MANAGE_NEED_ANALYSIS,SETUP,LOCAL_POLICY_PT_20,IM_VALUE_PARMS_2,0,2,2
MANAGE_NEED_ANALYSIS,SETUP,LOCAL_POLICY_PT_20,IM_VALUE_PARMS_1,0,2,2
MANAGE_NEED_ANALYSIS,SETUP,LOCAL_POLICY_PT_20,IM_TAX_ASSESS_PARMS,0,2,2
MANAGE_NEED_ANALYSIS,SETUP,LOCAL_POLICY_PT_20,MINIMUM_SC_INCOME,0,2,2
MANAGE_NEED_ANALYSIS,SETUP,LOCAL_POLICY_PT_20,MINIMUM_PC_RANGE,0,2,2
